id,title,content,voteSum,voteCount,rating,updated,version
6621976270,First Time User,"This is our first time using this app and it has been a great experience with keeping up with our son’s golf schedules, tournament photos and getting timely updates from the coaches.",0,0,5,2020-11-08T03:06:59-07:00,5.25.6
6618983381,Greedy Corporate Garbage,"Well, leave it up to Comcast, one of the worst of them all, to monetize our kids sports activities because $13 billion in profit isn't enough. This app used to be good, but now there's intrusive, ugly, and out of place ads on every page, what a shameless money grab and makes the entire app look like some freeware garbage app. Which I guess is completely on par for the way Comcast has always operated. Going back to other messaging apps with the team and getting the schedule from our association's website is the way to go!",0,0,1,2020-11-07T06:58:34-07:00,5.25.6
6601527575,RSVP doesn’t save,"I can save my RSVP one day go in the next day and it’s asking again. I’m up-to-date on the app, but frustrated it’s not saving on my iPhone 7",0,0,3,2020-11-02T08:30:07-07:00,5.25.6
6598863297,App deficit,No way to delete a team I no longer follow Still get notifications even though I deleted the app,0,0,1,2020-11-01T14:18:24-07:00,5.25.6
6569954913,Terrible App,Forced to use it for the club we play for. TeamSnap is a lot more user friendly. Don’t get notifications anymore. The app feels like it’s from the Stone Age. Terrible. I will be recommending to the club that we don’t pay for this garbage.,0,0,1,2020-10-24T11:52:57-07:00,5.25.5
6546836169,Bad now,Very laggy. Takes forever to load the team page. Takes forever to load schedule. New schedule entries will just vanish before I’m done entering information. Good: Map/address feature. I wish it remembered addresses previously entered. I like RSVP. I like calendar integration. Just needs to be way faster.,0,0,3,2020-10-17T21:01:02-07:00,5.25.4
6539356679,Hate it.,I normally don’t write reviews on anything unless I absolutely love it. This is the opposite. This app is terrible. It doesn’t send me notifications so I have to check it daily so I don’t miss something. Even though I check it daily the red dot next to the chat never goes away but at the same time there’s never any indication that you messages (email). The events show double sometimes. Games and practice look the same and there is no score keeping. I could go on but I won’t. Give me back my TeamSnap.,0,0,1,2020-10-15T17:18:28-07:00,5.25.4
6534680050,This stuff is awesome,I have had this app for a long time and it’s amazing it’s so easy to keep track of your sports I will recommend this to anybody,0,0,5,2020-10-14T09:00:09-07:00,5.25.4
6534282447,The Best,Nice to be able to see what’s going on with the team. Quick and easy!,0,0,5,2020-10-14T06:49:11-07:00,5.25.4
6531972635,Buggy,Cant clear chat badges,0,0,2,2020-10-13T13:34:10-07:00,5.25.4
6522785756,Video clips,"As a former college coach, all I needed to see was 3 minutes worth of video to decide if I would make a player an offer for a scholarship.",0,0,5,2020-10-10T21:57:22-07:00,5.25.4
6516905943,Only one thing I’d change,"I love the app. If possible, I’d like to app the be able to rotate to landscape view when I rotate my device. Sometimes I type messages on my ipad with my keyboard and it would be great if I didn’t have to rotate my head to read what I’m typing.",0,0,4,2020-10-09T06:20:12-07:00,5.25.4
6506543129,Almost Perfect,"99% of this app is a solid 5 stars. I’m dropping 2 stars for just one thing that’s probably pretty easy to fix, NOTIFICATIONS. Please add the red bubble!!!! I have every notification enabled for this app, but if I don’t happen to be looking at my screen when a chat message comes in, I’ll never know it happened without manually checking. We’ve had numerous instances of kids not wearing the right color jersey, showing up at the wrong place, or just missing important information because their parents are too busy with other things to remember to see if the chat has any new messages. Please please please fix this! Also as a feature request, individual chat messages would be a huge convenience. Otherwise it really is a great app. I use competitors for other teams and this one is great besides the notifications thing.",0,0,3,2020-10-06T06:07:02-07:00,5.25.4
6491550650,Struggling,For some reason this app doesn’t send out a notification like a text message like other sport apps. Even after all notifications are turned on. Seems to be way behind,0,0,3,2020-10-02T02:59:19-07:00,5.25.3
6467897460,Chat notifications do not work,The app works great! I would give 5 stars Except one issue on my iphone11 I do not get any chat notifications all other apps I get notifications I have checked everything on documentation and uninstalled still no chat notifications....,0,0,4,2020-09-25T11:29:15-07:00,5.25.3
6467216698,Flagrant Foul,SportsEngine is the ultimate parent nightmare in what should be (and used to be) an easy registration process. USA Volleyball should have stayed far away from partnering with SE and I am glad this is my daughters last year of play!,0,0,1,2020-09-25T07:38:48-07:00,5.25.3
6435485969,08 Vikings Hockey,"Sports Engine keeps track and sends out notices to help me be aware of up coming practices and games, in these ever changing times this app really helps me with keeping track, and stay on track🏒",0,0,5,2020-09-16T09:34:06-07:00,5.25.3
6405423574,Great app,Great app works flawlessly so no complaints here!!!,0,0,5,2020-09-07T11:50:48-07:00,5.25.2
6401684305,Game updates,Would be nice if this was like team snap where you can give game updates and who scored. Just not the final score.,0,0,3,2020-09-06T08:43:33-07:00,5.25.2
6401639906,2 stars,VERY SLOW,1,1,2,2020-09-06T08:27:43-07:00,5.25.2
6398421214,No badges,"Why doesn’t this app show a badge when there is a new chat or for a change or anything? Thought it was just me, but none of our parents get them. And yes, we all have all notifications on and badges on for this app.",0,0,3,2020-09-05T09:56:56-07:00,5.25.2
6395589021,Problems with push notifications,Push notifications don’t work even when set to on so it is difficult to keep up with chats and often miss changes unless constantly checking the app. Would be nice to have this fixed,0,0,2,2020-09-04T14:46:21-07:00,5.25.2
6388494877,It works - that is about it,"It started okay, but each version has gotten worse. There are now so many bugs, I feel like we are beta testing software to be released 24 months from now. Again, if you a software company, shouldn’t you product work well before releasing it. It is all you do. How can it be so poor????",0,0,2,2020-09-02T13:04:30-07:00,5.25.1
6387546656,Soccer schedule,Love this app! Very accurate. We are in constant communication from the coach & club! Very efficient app!,0,0,5,2020-09-02T07:20:44-07:00,5.25.1
6382840885,Not good,Such a pain to add your team or to have more than one parent use the app,0,0,1,2020-08-31T21:54:23-07:00,5.25.1
6359678171,SportsEngine,I love this app!,0,0,5,2020-08-25T08:15:44-07:00,5.25.0
6351221908,If I could give it a zero star I would,"This is the most un user friendly app I’ve used. Notifications stink. Chat stinks. Unreliable. The app does not auto update. I’ve used it on an iPhone 7 & 8 and its bare bones at best. Team app and team snap are much more powerful, reliable, and user friendly. And the most annoying thing? NBC owns this piece of garbage app? COME ON NBC, you have the money to DO BETTER. especially with the fees you charge. DO BETTER",1,1,1,2020-08-22T23:49:03-07:00,5.25.0
6335631865,SLOW!!,"This used to be a good app, last 2 months has been painful, takes an age to load any feature. After 10 minutes it works fine, must be an issue pulling data from the servers.",1,1,4,2020-08-18T18:09:07-07:00,5.24.1
6333686811,Painfully slow poor interface with calendar,Compare to teamsnap not favorable. Takes minutes to load a schedule. Does not allow add event to calendar from event which is so easy to do in teamsnap. This divergence in performance and features has existed for three years in my experience indicating weak quality control and product management/design. Only use this if you are required.,1,1,1,2020-08-18T06:08:09-07:00,5.24.1
6311005363,Slow,This app is the slowest app ever any time I search up my team it says team search failed,0,0,1,2020-08-12T08:53:50-07:00,5.24.1
6303586889,Fake 5* reviews,"I rarely review apps and I have to review this one because as much as I rely on this app for various teams I belonged to it continuously fails to work properly. When I look at the average ratings, I can clearly tell there is some rating-buying involved. So if you’re reading this, believe me this app is worth less than 1*. Our clubs are looking to move away from SE just because of this app’s lack of functionality.",0,0,1,2020-08-10T12:58:37-07:00,5.24.1
6290879264,Mobile App Notifications NOT working,Several parents on our club can't get notifications alerts when a new chat appears. Bubble on the app doesn't function as it should and other notification features on an iPhone. Checked app version and iOS version still nothing-Very frustrating... Is this a known issue? Is it an issue at an admin level?,0,0,1,2020-08-07T06:23:36-07:00,5.24.1
6283510858,New message alert on iPhone never goes away,New message alert on iPhone never goes away,0,0,2,2020-08-05T09:12:43-07:00,5.24.1
6216477486,VERY USEFUL!!,I use this app soooooooo much. I would recommend it to anyone who watches sports. Bet 100 bucks they’d LOVE IT TOO!!!!!!! 🤷🏻‍♀️😐😁🥳⚽️⚽️⚽️🏀🏀🏀🥎🥎🥎🥎🥎⚾️⚾️⚾️⛳️⛳️⛳️,0,0,5,2020-07-19T06:17:31-07:00,5.24.0
6150416664,Billing Issues,A lot of work needs to be done to make your billing system more comprehensive and user friendly for administrators. Deidre,0,0,5,2020-07-02T18:41:06-07:00,5.23.1
6149882210,One star because zero isn’t an option,Very frustrating. Not at all user-friendly.I’ve used other coaching Apps in the past and really wish my current league used one of those instead.,0,0,1,2020-07-02T14:50:27-07:00,5.23.1
6130893919,Way to Create Staff (Team Mom or Team Manager),"Great app .... just need friendly way to create Staff Members like “Team Manager” aka Team Mom. Also, please make it easier to add attachments to emails sent thru the app. V/r John",0,0,3,2020-06-28T00:00:18-07:00,5.23.1
6090303556,"Great App, but has a glitch!","I love this app as it keeps me connected to all my children’s teams. However, recently, there has been a glitch- the notifications won’t go away! It says I have “17” messages, yet I go check them and then check everything else, but the 17 stays there next to the icon which drives an OCD person like me crazy. So I turn the notifications icon off, only to miss important messages!! Please fix!!!! 🙏🏻🙏🏻🙏🏻🙏🏻",0,0,4,2020-06-17T23:00:37-07:00,5.23.1
6088919937,Something happened,"What happened to the ability to check maybe, attending, or not attending for each individual child that will be playing. I no longer have that ability to do that for kids that may not respond through the app. Please fix for me, helps me immensely.",0,0,4,2020-06-17T14:41:58-07:00,5.23.1
6068292199,App,"I can login through web browser and see teams, player etc, but when logged in through app I get nada like browser and app have different database input or something.",0,0,1,2020-06-12T14:34:14-07:00,5.23.1
6060835419,Red Notification Bubble won’t go away,Infuriating that the red bubble won’t go away no matter how many times I go into the messages and app!,0,0,3,2020-06-10T17:07:28-07:00,5.23.1
5889795495,Yowhatup,Amazing,0,0,5,2020-05-01T11:50:22-07:00,5.23.0
5872747495,People,There are great people in it,0,0,5,2020-04-27T16:50:23-07:00,5.22.1
5853445030,So helpful,This app is extremely helpful for parents to communicate. We have been able to use it during tournaments when girls/parents are on a break and the start time of our next match has changed we can let everyone know quickly. It’s been super helpful during quarantine time too,0,0,5,2020-04-23T09:21:50-07:00,5.22.1
5756064437,Hi,Easier that I thought to use.,0,0,5,2020-04-03T06:47:18-07:00,5.22.1
5751709357,Sports engine,Love it!!,0,0,5,2020-04-02T09:12:24-07:00,5.22.1
5748225225,Talk to my girls,I want a way to text my girls as they get older so I don’t have to go through their parents.,0,0,5,2020-04-01T17:04:46-07:00,5.22.1
5748086497,Need live updates during events!,"Need to be able to provide live updates during a game such as goals when they happened, who scored the goal, and so on...",0,0,3,2020-04-01T16:20:36-07:00,5.22.1
5737859693,Great app but...,Love it but please make it tablet friendly.,0,0,3,2020-03-30T16:28:37-07:00,5.22.1
5733832926,"Easy, simple, efficient",Easy to use and update for communicating with the team and check up the schedule.,0,0,5,2020-03-29T20:44:54-07:00,5.22.1
5718611521,Great app easy to use,Great app easy to use,0,0,5,2020-03-26T18:02:02-07:00,5.22.0
5713567225,Hockey Grandma,"Great app to keep in touch with all team players, parents, & coaches!",0,0,5,2020-03-25T17:32:37-07:00,5.22.0
5712446200,Love it!,A great way to stay connected with your team! Easy to use!,0,0,5,2020-03-25T11:45:17-07:00,5.22.0
5708721502,TeamSnap Is Way Better,The functionality of this app is terrible. For example you can’t send an email with an attachment. I’m the DOC of the club. I can’t get all my teams on the app.,0,0,1,2020-03-24T18:25:45-07:00,5.22.0
5655773234,Frustrating,"Really frustrating bug with badge notifications still not fixed. I perpetually have 2 unread messages. I would try removing the app and reloading, except that getting set up is such a hassle (invite, approval, etc.) Would be nice if it was just fixed! Lots of other issues detailed in the reviews are not being addressed either. Update-I have deleted and reinstalled the app and have the same issues. Plus now I’m not getting all my new notifications. Luckily one of their really smart developers contacted me and told me it was because I didn’t have notifications on...but they are. Don’t talk down to me when the issue is with your app!",0,0,3,2020-03-13T10:10:03-07:00,5.21.10
5628473292,Absolutely terrible,"Our soccer club started using this app this year. It’s absolutely terrible. It’s clear that the people developing it have no idea how teams use it. It’s location feature is a mess. I end up putting game locations in other spots so our parents can find the location address and not default to the location website and have to find it there. When i want to make a simple change to game info (uniform, add field number, etc.), even though I click to not notify the team, it does so immediately. This causes way too many unimportant messages to be sent. There are unnecessary privacy features that make it difficult to get contact info for teammates. This app/program is just a mess. We have a tournament this weekend and i have no faith in my ability to get the app to do what I need it to do. I am going to personally pay for my team to use TeamSnap again because I dislike this app so much. I will encourage our club to move back to TS next year. If not, I’ll continue to pay to use TS, since the developers of it clearly understand how their app is used and what their customers want and need.",1,1,1,2020-03-07T06:10:45-07:00,5.21.10
5616621150,"Good, but could be better","This is my 2nd season using the app, 1st time using it as a coach. It makes communicating with parents and setting a schedule easy. However I would like an option to build a line up using my roster. There’s a lot of online printable pdf and excel lineup sheets , but having it built into the app would mean less time planing and more time coaching.",0,0,4,2020-03-04T13:39:14-07:00,5.21.10
5616449848,It used to be great!,"So my only current beef with this app is that I’m not receiving push notifications anymore. I e checked, double checked, and triple checked all notification settings. Notifications are on. I don’t get messages until several hourss (or the next day) after the fact. I’m not a slave to my phone, so I’m not checking messages every minute of the day. Not good when parents are trying to communicate with the coaches. Not sure if this is an OS issue or an application issue. But it’s a recent phenomenon for me.",0,0,3,2020-03-04T12:31:33-07:00,5.21.10
5532568267,Works well,Works for the game schedule,0,0,5,2020-02-14T19:23:01-07:00,5.21.10
5523273883,Iowa Caucus App,This basically is the DNC Iowa Caucus version of sports apps. Absolutely awful and not user friendly. Use a competitor.,0,0,1,2020-02-12T16:12:35-07:00,5.21.10
5408627153,Google Calendar,It would be wonderful if there was a way to link the calendar in here to google. So I don’t have to go back and forth to put them on my google calendar.,0,0,3,2020-01-15T17:10:18-07:00,5.21.9
5382633512,My app never opens,I know it’s a great app but it never opens for me on my phone so I always have to log into my computer.,0,0,2,2020-01-09T15:48:25-07:00,5.21.8
5378862170,Sports engine review,"This app is not good, you have do like 3 things and request to see your teams practice and see what your schedule is also I can’t see the chats that my sons coach put out because i can’t be more then a fan so i can’t see the practices and he always tells me that we have practice those days and he says it’s on this but it won’t allow him to put me as a son of my kid",0,0,1,2020-01-08T19:16:40-07:00,5.21.8
5373512735,Not user friendly,This may be a great tool for coaches and club directors but for parents and athletes this is HORRIBLE. It is not user friendly nor intuitive. Cost per invoice is excessive . The choice of using this APP was a deciding factor to go to a different club,0,0,1,2020-01-07T13:17:29-07:00,5.21.8
5348507887,Don’t rely on info in app,When opening the app it does not update as you would expect a well functioning app to do. If there have been changes to a schedule you have to tap schedule when already looking at the schedule to get it to update. Even if you close the app and restart it you’re likely looking at an old schedule until tapping the schedule icon again. We learned this the hard way after showing up to a practice that had been rescheduled. We closed the app rebooted the phone and still saw the old version of a schedule. After hitting the schedule button while already looking at the schedule the schedule updated and the practice disappeared. Very frustrating to plan on a practice and find out we wasted our afternoon because the sports engine app isn’t capable of updating on its own or even having a refresh button.,0,0,1,2020-01-01T14:29:06-07:00,5.21.8
5161905091,More fail than it’s worth,"If it will launch at all, you can’t set notifications for a single team. They just get reset every time. And when it doesn’t launch, it doesn’t crash either, so it just never does anything until you give up.",0,0,1,2019-11-17T17:25:43-07:00,5.21.5
5152454505,Absolute junk,When the app actually launched it was OK. Worse than worthless as all our team data is on the app and it freezes on the splash screen. Junk.,0,0,1,2019-11-16T11:20:34-07:00,5.21.5
5141505698,Hasn’t worked right for months,Problems. Please fix.,0,0,1,2019-11-15T03:42:12-07:00,5.21.5
5089626200,Suggestions,Provide the ability to view who liked the comments or pictures just like any social media source nowadays. Add a “poll feature” I used to use that all the time with the last team app I had (groupme) we used it to decide uniform color or where to go for a championship celebration. Voting results were anonymous. Add automatic reminder intervals. So if the game is Sunday at noon...there would be a reminder sent 2hours before or 1 day before or even multiple reminders that can be set up at the time as the original event is inputted.,0,0,3,2019-11-05T07:39:47-07:00,5.21.5
5086465872,Notifications don’t work,"I use this app as Director to oversee all my teams but notifications are one thing that do not work I literally get bombarded with every teams notifications even though I turn them off everywhere in chat, on browser.",0,0,2,2019-11-04T11:42:07-07:00,5.21.5
5034295736,Not helpful at all,"I down loaded the app thinking this would help with organizing team events. First the app wouldn’t let me register it said my email was on file, so I called customer service the person I spoke to said I needed to speak to another person in a different department after being transfer the second person said the first person should have helped me and transferred me back to the first person who again either didn’t know or just didn’t want to help me. Finally after playing the transfer game because customers don’t matter to them I hung up and down loaded the competitors app. Hire someone who know what’s going on.",0,0,1,2019-10-27T09:19:14-07:00,5.21.5
4994649467,Sports app,I love this app!,0,0,5,2019-10-21T15:39:29-07:00,5.21.5
4986162182,Good but could be better.,"App is good but could be better, also please make the app iPad compatible please. I would give more stars if it was iPad compatible.",0,0,3,2019-10-20T07:29:11-07:00,5.21.5
4969211214,Splash screen only,I just downloaded the app and when I open it all you see is the splash screen. Is it not IOS 13 compatible?,0,0,1,2019-10-18T14:06:30-07:00,5.21.5
4950307428,Buggy,"Can’t even log into the app, takes me to my email to follow activation steps, which then brings me into the App Store to the app. I’ve tried logging in with Facebook and my google account as well and cannot get passed this step.",0,0,1,2019-10-15T03:15:20-07:00,5.21.4
4925876016,Time TBD,"I was creating a new event and wanted to select Time TBD. I moved the toggle switch on, but it still made me select a time. To avoid confusion, I selected all day. I’m wondering if this is a bug.",0,0,4,2019-10-11T17:14:53-07:00,5.21.4
4906955782,You should download Team Snap it’s better,"I’m only using this app because our soccer club bought it for the entire club this year. It’s aweful after using team snap who has this dialed in - it’s like going back to the Stone Age. So basic it’s doesn’t have any attention to detail. For instance if I list arrive time an hour earlier it doesn’t show that anywhere on your linked calendar or in the app unless you drill down into the notes. The game scoring is awful- that’s all you can do is keep basic score. You can’t keep time, you can’t put which half it is or half time. You can’t say who scored each goal or chat to try and describe the goal - nothing just game in progress. As a mom of three kids who play sports, these live game updates are valuable to me when I can’t be in three places at once. Team snap did all of that and now that I’m stuck with this app I’m missing out. Hey developers why don’t you download team snap and see ALL the things you need to do to try and catch up to a great sports app that keeps parents connected to our kids games. Team snap even let’s you take pics and live video to share during the game as it’s played. You can do better. Thanks",4,4,1,2019-10-07T18:05:01-07:00,5.21.4
4883724873,Needs some work.,My kids teams chats keep muting themselves. One day I get notifications for chats the next I don’t. No rhyme or reason. Unreliable app. Have to physically go into chats to make sure I didn’t miss something important since I never know if I’m actually going to receive notifications or not.,0,0,1,2019-10-04T05:01:40-07:00,5.21.4
4878021501,FANS only? DON’T LOAD,"If you are a fan of a team and Nothing More do not load this app!! When you load the team all it gives you is their first name and last initial, no stats no data nothing. And this app does not mention a cost to download it. But they do charge you And if you want to unsubscribe and get your money back you’re out of luck! They tell you to go to the team that you’re trying to be a fan for to get your money back. Step away don’t touch the download button if you are simply a fan of your team!",0,0,1,2019-10-03T06:26:15-07:00,5.21.4
4867395898,Account disappeared,I had an account until a couple of days ago for my grandson. Update and now it's gone.,0,0,2,2019-09-30T19:47:32-07:00,5.21.4
4837776018,Notifications inconsistent,"I don’t leave reviews often so the fact that I’m leaving this is pretty significant. The notifications in this app are inconsistent. Sometimes I get them, but sometimes I don’t, and the times I don’t get them are the times I really needed them. I have my notification settings added for banners, badges, sounds and alerts and still I get nothing some days. It’s super frustrating to have to open the app to see if someone has sent a chat or message regarding a change in schedule. I can’t be checking the app all day and the notifications should work. Our club used to use TeamSnap and I wish they would go back, at least for team communication purposes. Only reason I’m using this right now is because I have to.",0,0,2,2019-09-25T15:45:57-07:00,5.21.4
4835888367,PLEASE DESIGN FOR iPad!!!,"I do love the app! It is a great all in one place for everything fo my sons hockey team. And it works great on my phone. But... PLEASE make this app compatible with the iPad! One the iPad it renders like on the phone - a small screen that you can enlarge which distorts it slightly. And combined with the fact that it doesn’t go to landscape mode... UGH!!! The compatibility lists the iPad simply because the app will run on it. But it doesn’t truly ‘work’ with the iPad. PLEASE, PLEASE, PLEASE!",0,0,3,2019-09-25T05:34:24-07:00,5.21.4
4823657371,Great app,We are so glad to have a one stop shop that does player karting attendance club information bill collection and emails to everyone were selected individuals amazing app keep up the great work - better news feed could be improved but love it overall!,1,1,5,2019-09-22T06:55:34-07:00,5.21.4
4800732894,Parent of an athelete,"So far so good. Couple suggestions though: * We rely heavily on the iOS family calendar. It would be great if events could be exported to the family share calendar so that we could see all events for everyone (both within and outside of sports) in one place. Currently, can export events, but only to the sports engine calendar which isn’t shared across multiple apple accounts. * it would also be great if I could share specific events via the messages app to other non-parents (friends, family, etc). Other may want to go to games, etc. If these things do already exist... then the UX perhaps needs some work because I haven’t found them.",1,1,4,2019-09-18T10:40:27-07:00,5.21.4
4787221897,This app is very convenient app,Five stars,1,1,5,2019-09-15T14:56:47-07:00,5.21.3
4786692100,I like it!!!!,The application is very complete Very organized,1,1,5,2019-09-15T13:00:43-07:00,5.21.3
4754615626,Mobile app for Apple is horrible,"App doesn’t allow me to switch from previous season to current although the desktop version does, it’s extremely slow and awkward to navigate.",0,0,1,2019-09-09T13:11:36-07:00,5.21.3
4748592061,Contact info,I like the app for the most part. I am a team manager and the biggest complaint I have gotten is that there is not a way for parents to get each other’s contact info and send messages directly to each other. There’s just the team chat for everyone. My parents would like the app a lot more if it had that option.,1,1,4,2019-09-08T07:31:38-07:00,5.21.3
4731756196,So so,It’s limited in that families and players can’t text or find contact information on other players without contacting everyone. The layout to see games etc is still less than pleasing on the eye.,0,0,3,2019-09-05T12:18:12-07:00,5.21.1
4723092824,Very helpful and convenient!,As a team parent I love having the SE app to communicate with parents and coaches. I’m still learning all the features and so far so good!,1,1,5,2019-09-03T17:22:34-07:00,5.21.1
4721017534,Won’t open!!,What the heck? This worked for one whole day. Two weeks later app won’t open. What a waste!,0,0,1,2019-09-03T07:58:35-07:00,5.21.1
4720175268,The web link issue,The web link does not work properly. Rest of the experience is great.,1,1,4,2019-09-03T05:09:21-07:00,5.21.1
4717207870,Confusing,This app is a huge piece of crap and possibly one of the most frustrating scheduling interfaces I’ve dealt with. I’ll be letting the coach know he should go back to Team Snap. Soooooo much better.,0,0,1,2019-09-02T16:19:26-07:00,5.21.1
4709948692,Nice!,I really like the way you can see everything here!,1,1,5,2019-09-01T09:23:43-07:00,5.21.1
4652067884,Terrible,Wouldn’t let NOBODY login,0,0,1,2019-08-21T16:50:28-07:00,5.21
4642486140,Please fix photo upload notification,I load batches of photos at one time and the alert goes off for each file. It is very annoying.,0,0,3,2019-08-19T10:54:21-07:00,5.20.2
4613368929,Can’t get notifications for team chats,I have checked every possible setting and the app won’t send me notifications when someone sends a message on team chat. I don’t know how to make it work. I’m afraid it’s going to be a major issue because I won’t get immediate notifications.,0,0,2,2019-08-13T19:59:37-07:00,5.20.2
4583088614,Could use some updates,My daughters team recently switched from Teamsnap to SportsEngine and I am already understanding what sports engine is missing. It would be great if they could work on a few things. 1. Color-code events. It would nice to have the option to make practices and games and events different colors. 2. The ability to add attachments like field maps to an event would also be helpful. We need to send them through the chat instead of having it already linked. 3. The all white color is blinding. Jazz it up a bit. Throw in some grey 😉 While I am still cursing having to change from a system I knew and loved I am sure with a few updates they can be up to speed with their competitors.,1,1,3,2019-08-07T13:12:28-07:00,5.20.2
4543005693,Needs improvement,As an admin- it is frustrating that I cannot do more from the app. I’d like to be able to post things (photos and videos) to the feed from my phone. If this capability could be added in the near future that would be great.,0,0,5,2019-07-30T13:14:52-07:00,5.20.2
4522519662,Previous scores,"I wish we could go back and check previous scores, like other sports apps",0,0,5,2019-07-26T16:58:02-07:00,5.20.2
4468345422,Not a fan,"Not a fan. After the update my notifications never go away so it looks like I have not checked my chats, very annoying! Plus if I read one chat on my mobile the notification doesn’t go away on my iPad, same account so they should communicate. Be nice to color mark the games, make them stand out, be nice to keep track of the score during games...my daughter’s last soccer club used TeamSnap. I REALLY miss TeamSnap.",0,0,1,2019-07-15T22:06:13-07:00,5.20.2
4406179831,Amazing Sports App,"SportsEngine is very appreciated because it keeps me organized and we can always check schedules, scores, and highlights for certain events. *****",1,1,5,2019-07-03T10:44:48-07:00,5.20.1
4373423594,Edit Scores,I have not been able to edit my scores since the most recent update.,0,0,3,2019-06-26T11:19:07-07:00,5.20.0
4371334987,Crash,"This app is great, but the new update has crashed every time I try to score a game",0,0,1,2019-06-26T01:58:03-07:00,5.20.0
4296352189,Locking up,Why does this lock up and not stop showing read messages? It does it like once a week?,0,0,2,2019-06-10T10:34:03-07:00,5.19.2
4277712368,Needs some work,This app needs some work I keep trying to make an account but it won’t work.,0,0,2,2019-06-07T05:46:51-07:00,5.19.2
4245368280,Worst app ever,Impossible to add teams,0,0,1,2019-06-01T04:24:32-07:00,5.19.2
4198470851,Good Stuff!!,Wonderful so far!!,1,1,5,2019-05-23T17:24:04-07:00,5.19.2
4193269080,Yeee,Did good,1,1,5,2019-05-22T16:49:19-07:00,5.19.2
4173520550,Closer to 5 stars!,"I use this app religiously, but in order for me to consider this app 5 star, I’d like to see performance enhancements by reducing lengthy load times and to be able to see the whole season team record based on games scored (final).",1,1,4,2019-05-18T22:30:23-07:00,5.19.2
4166585125,Can't select no response after selecting can't go,"The app is very useful but... When selecting whether or not your child will be attending an event you can not revert back to no response. The event attendance is initially set to ""no response"" with the options of yes, no, or maybe. When navigating the app sometimes i have accidentally selected no to the event attendance. i want to unselect my response but i can't. Once an initial selection is made i can only change my response. i can not revert back to ""no response"". This is very frustrating. This has happened multiple times too both me and my wife. This NEEDS to be fixed. This is not a big it is designed into the app. I am not sure why.",0,0,4,2019-05-17T15:13:56-07:00,5.19.2
4164897934,Ryan- baseball coach,"The RSVP feature is a great tool. The chat feature works sometimes great, other times not so great. After you get a notification of a member posting a chat, you click on “chat” and it is not there. Older conversations are also deleted after a few days which is very frustrating.",0,0,2,2019-05-17T07:13:19-07:00,5.19.0
4159946829,Update,Missed this ability to export (subscribe) to calendars. Thx.,1,1,4,2019-05-16T08:24:18-07:00,5.19.0
4133612991,Standings feature won’t load.,I use this app for standings more than anything now it won’t load. After several emails back and forth still no luck.,0,0,1,2019-05-11T05:50:08-07:00,5.19.0
4131645806,Boy mom,Love app just wish there was a way to do team snack sign ups 😊 very helpful to keep all 3 of my boys schedule straight,1,1,4,2019-05-10T20:49:14-07:00,5.19.0
4128466374,Simply brilliant,"For those of you who still struggle with spreadsheets and emails for your club - take a look at this App. Quite simply, it’s revolutionized our club! Brilliant!",1,1,5,2019-05-10T05:17:03-07:00,5.19.0
4112184242,Great,All around great.,1,1,5,2019-05-06T21:17:11-07:00,5.19.0
4099646483,Chat feature and updates,Can you please fix it so that I don’t get the same text and or update 6 times in a row every time?!!!!,0,0,2,2019-05-04T07:37:35-07:00,5.19.0
4087922373,My chats won’t clear,"I upgraded to try to fix duplicate notifications coming through. In 5.18.2, the chats do not seem to clear the red number for new message notifications when they’ve been read.",0,0,2,2019-05-01T19:58:12-07:00,5.18.2
4082237345,Terrible,Freezes up my phone. Can never open messages. Our club will be looking to use something different. We have reached out many times and nothing changes.,0,0,1,2019-04-30T13:40:25-07:00,5.18.1
4064571644,Last Update killed App,"This app works great to organize teams for our 4 active boys. We’ve had 14 active teams at the same time. The last update ruined the app though. Now it takes literally five minutes to open and switch to the schedule. With our hectic nights, the schedule is the most important, we’re double checking times and locations every few hours. And the Feed seems to be causing major lag. The app opens and then sits there doing nothing and then flashes and adds the feed icon. Then we can see we have unread chat, click on it, and wait for it to load. Then wait longer and never get the channel to open with the actual chat. The only way we’re seeing chats is in the banner on my phone. Please fix this!",1,1,3,2019-04-26T16:26:17-07:00,5.18.1
4020609391,Need a landscape screen mode for iPad,"Only having the same screen on the ipad that is available for the iPhone is very remedial for today’s technology. Not taking advantage of the iPad’s capabilities limits the functionality of the app, need to modernize this asap!",0,0,1,2019-04-16T09:06:40-07:00,5.18.1
3991699689,Tara is the absolute worst customer service representative ever,"I have used SportsEngine for about three years. Overall it does what’s needed. Simple way to disseminate information to large groups . However, if you have ANY issues you will not get any support. At all. Further, if you get Tara she will be rude and snarky in addition to not being helpful. I asked if anyone else could help me and the response was “lol read the manual “. Hopefully a new app will emerge soon with similar functionality...and a support team that is, well hopefully is, supportive. Epic fail in your choice of hiring sports engine.",0,0,1,2019-04-09T12:39:44-07:00,5.18.1
3979508780,Not Parent Friendly!!,This is the least user friendly App I have ever used. My son has be on teams associated with SportsEngine for several years and I am still unable to have full access to the app. I am forced to search through hundreds of teams to find my sons team even though his information has been included in my app. Terrible. Time to re-build!,0,0,1,2019-04-06T16:59:43-07:00,5.18.1
